Info 0    [22:58:41.572] Starting TS Server
Info 317  [23:00:25.811] collectAutoImports: starting, not resolving module specifiers
Info 318  [23:00:25.811] collectAutoImports: module specifier cache size: 547
Info 319  [23:00:25.817] getSymbolToExportInfoMap: cache hit
Info 320  [23:00:25.842] collectAutoImports: done in 30.913244009017944 ms
Info 321  [23:00:25.842] getCompletionData: Semantic work: 36.11462099850178
Info 322  [23:00:25.853] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.85444401204586
Info 323  [23:00:25.996] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 324  [23:00:26.020] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 45 structureChanged: false Elapsed: 23.8797689974308ms
Info 325  [23:00:26.020] Different program with same set of files:: structureIsReused:: 2
Info 326  [23:00:26.020] getCompletionData: Get current token: 0.025498002767562866
Info 327  [23:00:26.021] getCompletionData: Is inside comment: 0.009306997060775757
Info 328  [23:00:26.021] getCompletionData: Get previous token 1: 0.09092199802398682
Info 329  [23:00:26.021] getCompletionData: Get previous token 2: 0.08333800733089447
Info 330  [23:00:26.021] getCompletionsAtPosition: isCompletionListBlocker: 0.0365690141916275
Info 331  [23:00:26.024] collectAutoImports: starting, not resolving module specifiers
Info 332  [23:00:26.025] collectAutoImports: module specifier cache size: 547
Info 333  [23:00:26.029] getSymbolToExportInfoMap: cache hit
Info 334  [23:00:26.046] collectAutoImports: done in 21.32301899790764 ms
Info 335  [23:00:26.046] getCompletionData: Semantic work: 24.909598991274834
Info 336  [23:00:26.053] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.388117000460625
Info 337  [23:00:26.061] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 338  [23:00:26.072] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 46 structureChanged: false Elapsed: 10.602342009544373ms
Info 339  [23:00:26.072] Different program with same set of files:: structureIsReused:: 2
Info 340  [23:00:26.076] getCompletionData: Get current token: 0.010950997471809387
Info 341  [23:00:26.076] getCompletionData: Is inside comment: 0.003456994891166687
Info 342  [23:00:26.076] getCompletionData: Get previous token 1: 0.03194999694824219
Info 343  [23:00:26.076] getCompletionsAtPosition: isCompletionListBlocker: 0.003246992826461792
Info 344  [23:00:26.076] getCompletionData: Semantic work: 0.33862100541591644
Info 345  [23:00:26.077] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.44049300253391266
Info 346  [23:00:26.268] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 347  [23:00:26.295] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 47 structureChanged: false Elapsed: 26.834051996469498ms
Info 348  [23:00:26.295] Different program with same set of files:: structureIsReused:: 2
Info 349  [23:00:26.306] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 350  [23:00:26.330] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 48 structureChanged: false Elapsed: 23.61803498864174ms
Info 351  [23:00:26.330] Different program with same set of files:: structureIsReused:: 2
Info 352  [23:00:26.337] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 353  [23:00:26.350] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 49 structureChanged: false Elapsed: 12.375539004802704ms
Info 354  [23:00:26.350] Different program with same set of files:: structureIsReused:: 2
Info 355  [23:00:26.616] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 356  [23:00:26.639] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 50 structureChanged: false Elapsed: 22.474368005990982ms
Info 357  [23:00:26.639] Different program with same set of files:: structureIsReused:: 2
Info 358  [23:00:26.671] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 359  [23:00:26.704] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 51 structureChanged: false Elapsed: 32.532650008797646ms
Info 360  [23:00:26.704] Different program with same set of files:: structureIsReused:: 2
Info 361  [23:00:27.018] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 362  [23:00:27.043] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 52 structureChanged: false Elapsed: 24.941018000245094ms
Info 363  [23:00:27.043] Different program with same set of files:: structureIsReused:: 2
Info 364  [23:00:27.121] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 365  [23:00:27.142] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 53 structureChanged: false Elapsed: 20.75713700056076ms
Info 366  [23:00:27.142] Different program with same set of files:: structureIsReused:: 2
Info 367  [23:00:27.313] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 368  [23:00:27.340] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 54 structureChanged: false Elapsed: 26.56725700199604ms
Info 369  [23:00:27.340] Different program with same set of files:: structureIsReused:: 2
Info 370  [23:00:27.432] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 371  [23:00:27.454] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 55 structureChanged: false Elapsed: 22.63112500309944ms
Info 372  [23:00:27.454] Different program with same set of files:: structureIsReused:: 2
Info 373  [23:00:27.911] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 374  [23:00:28.027] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 56 structureChanged: false Elapsed: 115.98016199469566ms
Info 375  [23:00:28.027] Different program with same set of files:: structureIsReused:: 2
Info 376  [23:00:28.027] getCompletionData: Get current token: 0.030066996812820435
Info 377  [23:00:28.027] getCompletionData: Is inside comment: 0.008436009287834167
Info 378  [23:00:28.027] getCompletionData: Get previous token 1: 0.037661001086235046
Info 379  [23:00:28.027] getCompletionsAtPosition: isCompletionListBlocker: 0.0029360055923461914
Info 380  [23:00:28.028] getCompletionData: Semantic work: 1.014831006526947
Info 381  [23:00:28.048] getCompletionData: Get current token: 0.04339200258255005
Info 382  [23:00:28.048] getCompletionData: Is inside comment: 0.0098390132188797
Info 383  [23:00:28.048] getCompletionData: Get previous token 1: 0.05234900116920471
Info 384  [23:00:28.049] getCompletionsAtPosition: isCompletionListBlocker: 0.005260005593299866
Info 385  [23:00:28.050] getCompletionData: Semantic work: 1.0855650007724762
Info 386  [23:00:28.291] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 387  [23:00:28.327] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 57 structureChanged: false Elapsed: 35.64876000583172ms
Info 388  [23:00:28.327] Different program with same set of files:: structureIsReused:: 2
Info 389  [23:00:28.546] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 390  [23:00:28.577] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 58 structureChanged: false Elapsed: 31.431274995207787ms
Info 391  [23:00:28.577] Different program with same set of files:: structureIsReused:: 2
Info 392  [23:00:28.685] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 393  [23:00:28.715] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 59 structureChanged: false Elapsed: 29.816679000854492ms
Info 394  [23:00:28.715] Different program with same set of files:: structureIsReused:: 2
Info 395  [23:00:36.883] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 396  [23:00:36.918] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 60 structureChanged: false Elapsed: 35.7404650002718ms
Info 397  [23:00:36.919] Different program with same set of files:: structureIsReused:: 2
Info 398  [23:00:37.210] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 399  [23:00:37.240] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 61 structureChanged: false Elapsed: 30.017522990703583ms
Info 400  [23:00:37.240] Different program with same set of files:: structureIsReused:: 2
Info 401  [23:00:37.927] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 402  [23:00:37.953] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 62 structureChanged: false Elapsed: 26.452891007065773ms
Info 403  [23:00:37.953] Different program with same set of files:: structureIsReused:: 2
Info 404  [23:00:38.195] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 405  [23:00:38.222] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 63 structureChanged: false Elapsed: 27.529580995440483ms
Info 406  [23:00:38.222] Different program with same set of files:: structureIsReused:: 2
Info 407  [23:01:00.036] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 408  [23:01:00.070] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 64 structureChanged: false Elapsed: 33.527653992176056ms
Info 409  [23:01:00.070] Different program with same set of files:: structureIsReused:: 2
Info 410  [23:01:00.071] getCompletionData: Get current token: 0.0397149920463562
Info 411  [23:01:00.071] getCompletionData: Is inside comment: 0.064751997590065
Info 412  [23:01:00.071] getCompletionData: Get previous token 1: 0.04538600146770477
Info 413  [23:01:00.071] getCompletionData: Get previous token 2: 0.040887996554374695
Info 414  [23:01:00.071] getCompletionsAtPosition: isCompletionListBlocker: 0.008436009287834167
Info 415  [23:01:00.078] collectAutoImports: starting, not resolving module specifiers
Info 416  [23:01:00.078] collectAutoImports: module specifier cache size: 547
Info 417  [23:01:00.087] getSymbolToExportInfoMap: cache hit
Info 418  [23:01:00.119] collectAutoImports: done in 40.73435699939728 ms
Info 419  [23:01:00.119] getCompletionData: Semantic work: 47.558978006243706
Info 420  [23:01:00.131] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.242497995495796
Info 421  [23:01:00.139] getCompletionData: Get current token: 0.01289398968219757
Info 422  [23:01:00.139] getCompletionData: Is inside comment: 0.023754999041557312
Info 423  [23:01:00.139] getCompletionData: Get previous token 1: 0.017282992601394653
Info 424  [23:01:00.139] getCompletionData: Get previous token 2: 0.021741002798080444
Info 425  [23:01:00.139] getCompletionsAtPosition: isCompletionListBlocker: 0.006372004747390747
Info 426  [23:01:00.144] collectAutoImports: starting, not resolving module specifiers
Info 427  [23:01:00.144] collectAutoImports: module specifier cache size: 547
Info 428  [23:01:00.148] getSymbolToExportInfoMap: cache hit
Info 429  [23:01:00.157] collectAutoImports: done in 12.983138993382454 ms
Info 430  [23:01:00.157] getCompletionData: Semantic work: 17.870040997862816
Info 431  [23:01:00.164] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.5039869993925095
Info 432  [23:01:00.171] getCompletionData: Get current token: 0.01577000319957733
Info 433  [23:01:00.171] getCompletionData: Is inside comment: 0.024966999888420105
Info 434  [23:01:00.171] getCompletionData: Get previous token 1: 0.018385007977485657
Info 435  [23:01:00.171] getCompletionData: Get previous token 2: 0.01859600841999054
Info 436  [23:01:00.171] getCompletionsAtPosition: isCompletionListBlocker: 0.005880996584892273
Info 437  [23:01:00.176] collectAutoImports: starting, not resolving module specifiers
Info 438  [23:01:00.176] collectAutoImports: module specifier cache size: 547
Info 439  [23:01:00.179] getSymbolToExportInfoMap: cache hit
Info 440  [23:01:00.188] collectAutoImports: done in 11.97299799323082 ms
Info 441  [23:01:00.188] getCompletionData: Semantic work: 16.493606001138687
Info 442  [23:01:00.196] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.267782002687454
Info 443  [23:01:00.199] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 444  [23:01:00.215] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 65 structureChanged: false Elapsed: 15.516445994377136ms
Info 445  [23:01:00.215] Different program with same set of files:: structureIsReused:: 2
Info 446  [23:01:00.215] getCompletionData: Get current token: 0.00908699631690979
Info 447  [23:01:00.216] getCompletionData: Is inside comment: 0.019366994500160217
Info 448  [23:01:00.216] getCompletionData: Get previous token 1: 0.014957994222640991
Info 449  [23:01:00.216] getCompletionData: Get previous token 2: 0.012073010206222534
Info 450  [23:01:00.216] getCompletionsAtPosition: isCompletionListBlocker: 0.0033860057592391968
Info 451  [23:01:00.222] collectAutoImports: starting, not resolving module specifiers
Info 452  [23:01:00.222] collectAutoImports: module specifier cache size: 547
Info 453  [23:01:00.225] getSymbolToExportInfoMap: cache hit
Info 454  [23:01:00.228] collectAutoImports: done in 6.071283996105194 ms
Info 455  [23:01:00.228] getCompletionData: Semantic work: 12.569315999746323
Info 456  [23:01:00.235] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.507579997181892
Info 457  [23:01:00.241] getCompletionData: Get current token: 0.01724199950695038
Info 458  [23:01:00.241] getCompletionData: Is inside comment: 0.04618799686431885
Info 459  [23:01:00.242] getCompletionData: Get previous token 1: 0.031109005212783813
Info 460  [23:01:00.242] getCompletionData: Get previous token 2: 0.024987995624542236
Info 461  [23:01:00.242] getCompletionsAtPosition: isCompletionListBlocker: 0.007374003529548645
Info 462  [23:01:00.246] collectAutoImports: starting, not resolving module specifiers
Info 463  [23:01:00.246] collectAutoImports: module specifier cache size: 547
Info 464  [23:01:00.253] getSymbolToExportInfoMap: cache hit
Info 465  [23:01:00.259] collectAutoImports: done in 13.411481007933617 ms
Info 466  [23:01:00.259] getCompletionData: Semantic work: 17.65386199951172
